Message stats for scenario tes_RL
sim_time: 43200.1000
Testing untuk node p0
Total nodes = 126
p0, [345.36038172834407, 334.96705128661847, 163.73555603384025, 58.12879297752987, 49.861284415945406, 28.627556467275227, 23.66386541492596, 16.236781329283325, 30.38206721287858, 23.566248914037452, 27.103614338874873, 13.01277869407918, 1.859158746180485, 13.933702438237932, 3.8413803559675865, 10.501052503211579, 9.22484510317789, 11.467965713007603, 2.4722213915380786, 5.6965839477789855, 1.7345528268339077, 1.4590820535166777, 4.491223676110262, 2.245628545253088, 1.9687307606991067, 0.7769568750856098, 0.0, 3.4756562188066504, 2.4312033721768436, 0.9027866601801483, 2.256344389890375, 0.9807034590037447, 0.7568748202587068, 2.005552024486263, 2.452601891385638]
p1, [0.0, 542.6402371313858, 35.01366829776161, 81.41908656005953, 5.8684796048966685, 57.55550132943392, 2.4168749213926812, 18.375501816883556, 15.548751593183416, 13.308028648531025, 8.079711005869255, 8.524383801319706, 10.740499056174455, 12.437939638704451, 2.1326014673745366, 0.41052356170625787, 6.862022136610713, 10.681866228978377, 9.911645998945326, 6.89553828049427, 2.0568176615374947, 2.68683191865021, 11.89074822627679, 3.645772342706974, 2.805770535594419, 2.0450998078867215, 3.6466784561134666, 1.2542153667206337, 4.810123474274289, 1.603028764212556, 2.1572096708038093, 1.330351899024753, 2.980258383526419, 0.3812027356025161, 0.0]
p2, [0.0, 816.6614854246068, 105.01846374395294, 0.0, 50.549564260738435, 96.52265873600851, 22.958893846248486, 10.102075515041099, 31.044886760262568, 40.91763219368177, 14.340737456850015, 2.310347958219207, 15.909066106625044, 8.962853158077534, 13.013541711940007, 11.177830856257135, 4.509168444925909, 4.266470912983126, 0.0, 3.4855377106543886, 2.063380432669425, 6.978570474950084, 2.710983431746138, 4.396910544932112, 4.858179780646509, 2.0096944229207963, 4.3294204217044285, 1.3987392413852415, 1.1843105795969242, 0.15577613390169523, 0.0, 2.5827464275712133, 1.5191207742839465, 0.11293316122761243, 0.6264720289595442]
p3, [374.4733160103565, 340.07956183846727, 39.00431466049566, 321.8215462049647, 35.539239857623706, 53.4560608152358, 50.8251719510185, 10.508536394441732, 17.0572040019955, 25.91309704173594, 19.271940163298797, 1.4959739725440748, 13.041194313463535, 7.484575258315252, 13.318172512439, 3.7191022686573283, 1.3543936683304996, 6.251297849439915, 5.1168113189660485, 4.693281691990559, 5.853212262063769, 6.61481782064568, 5.9930525991223895, 2.482515326473898, 1.4152211780149233, 2.7854210491710574, 1.9973358154539003, 0.45936023742738685, 2.5232061086419306, 0.6723512068065419, 2.9271752018342507, 3.7548981193955333, 1.7913529123970038, 0.40919425018352157, 0.5964321437276187]
p4, [440.3266422044353, 344.63627442020663, 171.33718052960972, 69.34907637209781, 48.43239090022157, 63.08322023966411, 41.33602565682914, 23.617258100735004, 8.066644963572193, 26.833004914447958, 5.456390310372778, 15.698584794044375, 10.293007117735007, 0.0, 3.3398804396097606, 11.296493348796703, 3.994081604384178, 4.770113650736619, 4.472186346792757, 2.8068121474079115, 2.1310915862412547, 5.418601379601532, 2.3517825244537214, 0.9926856973527767, 0.0, 2.332263655590958, 6.978633975745534, 2.4864043502729647, 1.6889000900307147, 0.0, 1.1646085933759498, 0.9369473316062208, 1.0798490844653217, 2.5245999083925796, 1.183675628671755]
p5, [312.84324742548847, 577.9204460163982, 165.62322120303125, 0.0, 25.37243761642451, 5.639121092633456, 48.53213474953452, 4.081085622769269, 29.93361451380307, 35.90052031393602, 21.079717009310507, 6.240300349976099, 16.54008783013667, 8.032724892937953, 4.93914572442551, 8.45364419497446, 0.5336521271035766, 1.7930791946080182, 3.684956765909444, 7.139449454423226, 0.1791879572271141, 3.3837736612344984, 1.4675392316428306, 2.5155616600924984, 2.552663798972041, 2.392214066571281, 0.7392662991313631, 1.494456773202239, 1.6572150721625647, 2.917582120219718, 1.865612543609109, 0.7312275986545763, 1.77554471022877, 0.9262311736166892, 0.8324860634322677]
p6, [663.2408628303672, 467.0120452354604, 146.75588222823555, 80.17392223334159, 17.41369677622799, 64.93709433086245, 51.65543398384073, 7.840533355667629, 29.622594596128636, 19.20283047276997, 6.025688382298572, 5.801340700700823, 13.843098495203678, 6.603874198221157, 8.141639902999161, 5.9466544782069075, 5.815350041122987, 10.414297973027029, 7.684834009936097, 0.3475357654896398, 4.685152351503907, 6.4261843487510175, 3.785030678599226, 5.821964465441697, 5.517225332989442, 0.0, 0.4743145013442248, 0.6583112593995408, 0.6130681045662232, 1.364186302127073, 4.452756990854217, 0.3952725026969868, 2.0379052641647495, 0.12116541906000212, 1.4731679730180145]
p7, [190.58497054715355, 210.0847201793678, 99.33708385813182, 122.28724682859918, 81.8513360665844, 22.08712702240067, 14.702334008402836, 35.60982528525718, 35.43002371371782, 40.19592045001884, 1.0015298897277627, 16.267003320615295, 3.7254326630918646, 8.402025931692902, 14.383879189824782, 5.332027336380257, 0.74960824716782, 0.3702090604425182, 3.9737204118790643, 5.4387745962331016, 3.961614205605788, 7.807506684158574, 4.0841427028465445, 6.347250578567168, 0.313447911760821, 0.5511370920682788, 3.311876314645496, 2.13606623851503, 0.10963161400365747, 0.0, 0.8597066871325637, 3.405399642093244, 1.1173919696876096, 1.606378419026489, 0.39589632820116]
p8, [584.837875472389, 384.16171972934075, 0.0, 30.98893556411977, 170.2641850678779, 58.85746465788382, 50.55583328243152, 0.0, 14.294105610265765, 37.2931837412637, 1.5906450001512094, 14.166551806521648, 11.77544717015927, 6.371295608042115, 17.990784058580083, 10.81532211521399, 10.167120097050962, 4.073937946027906, 1.3997447070160556, 1.425944456461832, 8.218242644503805, 2.2602968201404847, 1.6200900768404438, 0.0, 1.9900502848630992, 2.8757815558149415, 6.61775704582477, 4.658403680315412, 2.1589982675060564, 2.279021010111915, 1.3260184152639238, 1.1155128999099808, 1.5254323130428027, 0.0, 0.9981767748186373]
p9, [342.5349786687131, 120.94044118064933, 173.6500235782756, 133.443526673851, 0.0, 25.069488233970283, 52.05340101757764, 21.427639138670692, 44.12185101878051, 17.406591540215757, 22.724779003809275, 17.167658365484368, 11.679569649911933, 0.0, 3.995226659457474, 10.927870437503207, 10.84096584625955, 0.0, 6.931722158496673, 9.367786038056854, 4.850863386552256, 8.230356357795143, 0.43467300417549903, 3.456142142621181, 3.2939661327449063, 2.149135307618775, 1.4796632466988653, 1.357082865601608, 1.315861686081086, 3.2253017841652287, 2.303532955100117, 2.664949703608375, 0.18506066131527413, 3.0914453736055316, 1.4983974576175534]
p10, [277.2731391035687, 390.20115050571155, 260.99400059334994, 69.23458229909177, 65.18785063564529, 15.489070737320366, 30.639411711084808, 35.763932264040044, 11.395198809243565, 24.294661689433585, 10.13015711487276, 3.1509670714622477, 12.28488795533867, 2.697731765344472, 2.541164986665385, 9.298548166895525, 4.977422603306484, 2.342519649578523, 4.355635976015324, 0.55234834802083, 3.0394436437870977, 4.178873896756622, 1.440353648374244, 1.313734930481201, 0.8809705250236051, 0.38796138949060777, 0.1768008015040339, 0.5357371487200532, 0.2354399855932655, 0.8978903937194264, 2.6038647703141473, 2.3471743677569994, 0.9859741520029052, 1.4328361801797076, 0.0]
p11, [366.1265269670725, 371.1756837515265, 105.02981726465558, 157.46182783235489, 33.16332015994566, 30.54760864626781, 12.699310842753212, 15.509572166308047, 5.520035213847466, 20.938728073801776, 8.048368055946488, 16.20623063584296, 6.074582982115448, 7.641306066970453, 23.944249167439487, 5.50803254105735, 4.5186770519566375, 0.7571538036747382, 4.19814995134104, 12.206509996231302, 3.328749191422501, 5.474202409427556, 1.848508543671278, 4.259381171830112, 0.180898602313136, 4.293085846772564, 2.5773143645952077, 1.2137063673312394, 0.0, 1.2714535417139439, 1.3597746927601018, 2.095940629067919, 0.7415640607342864, 0.9832284391160967, 1.6724160875897416]
p12, [270.57333727957354, 219.26309133761444, 182.55930674420074, 31.5539067468651, 124.47408189019748, 77.02972106856623, 58.40948627023194, 17.618482005721756, 1.6196252031380063, 22.35341924896501, 14.449732968090176, 14.929752639104766, 14.470875147902138, 2.490982181666397, 0.4929384947053542, 4.648415957898476, 3.6589200634240324, 7.943620849721388, 2.216911850372398, 1.2411171301684945, 8.55811834125655, 1.2104612773707353, 7.550531619239826, 3.3636100589097366, 0.730885421654681, 2.477302477872547, 1.747364831550735, 4.097951867009563, 1.2681340966870729, 2.086543674103389, 1.6481204967945127, 1.137689224618848, 3.671611902761715, 1.525835947726303, 0.0]
p13, [0.0, 205.89329239206793, 38.4896094450696, 186.1339142101649, 97.3610451118383, 77.10173659822567, 60.343749721477366, 20.50775255850027, 20.08251202319831, 5.130739480183818, 11.263572630394693, 2.7363692797387356, 0.6180197020528181, 10.77172619703366, 9.479150437340435, 16.912160619431262, 4.347749837406015, 2.572972849199122, 4.746998523568654, 3.8501777448308303, 0.6166280718701512, 1.9126594733808784, 1.9371860397403926, 2.8146435686112405, 2.670187659105136, 2.184843189390476, 2.860290104850532, 2.5145037082255874, 2.3654920516185283, 1.6421388057725423, 2.80868794522965, 1.8737655669107902, 4.350850904235194, 0.8959490187784377, 2.22050918058892]
p14, [554.8090824559326, 363.80843627320274, 204.7248992326805, 75.11895920528116, 25.56207730276626, 16.277784797766433, 11.133065351403317, 6.520336893663811, 38.64168783133923, 15.793666779879965, 3.248914236413998, 16.981201417878545, 9.74950576125615, 3.6993862150476127, 3.462082323534847, 2.716527665758015, 3.405626987616702, 2.7660486124601618, 0.7790970366648565, 0.0, 2.8312802868420177, 2.583318067193819, 1.3053498869090423, 0.0, 2.7953589137604262, 2.1837387094433662, 3.644792602625502, 2.918775193205586, 0.13991753645350874, 1.0376634648786722, 1.0037330460837133, 1.9288892885806845, 1.6944145744482395, 0.5116524078057952, 0.0]
p15, [282.386132574187, 511.03653909677683, 113.13191895314765, 259.87436568822017, 122.0577225853405, 52.26664169306383, 34.95948958159364, 27.80637776003622, 20.563490582900734, 9.882134695704211, 11.557694037594258, 10.412505469852187, 5.8822554806379515, 5.642176111731434, 6.838470805181927, 6.982717767270714, 11.018650451982282, 1.3668167404503668, 9.656062475514627, 8.128718385612741, 5.971109119139291, 1.260806680095496, 2.235137773601413, 6.224119524751484, 2.406138346947286, 4.716136803826197, 0.7028026613673655, 5.4122467744774925, 0.47144621180533225, 2.7487367069179394, 1.3712395438932397, 1.705623875665579, 0.9876610655764656, 0.6570279004852615, 0.7971308066628573]
p16, [701.9810144299541, 327.32214980645045, 62.292892265229916, 70.57821457824478, 17.278916189540933, 12.067975103985807, 28.38795143141043, 12.530943188923505, 25.744339011329554, 33.07636297041937, 6.161664396149401, 3.0396093287348354, 7.617522063177865, 9.869030155035183, 12.464382940325729, 6.47464696772463, 9.625043963111104, 3.1138437402108474, 3.909209547117176, 0.0, 2.6052340383300336, 4.93576834045806, 0.5754247197839106, 10.580722776596428, 3.3874691852667684, 1.6732569179066599, 2.9564903756545413, 2.0545385239306295, 0.0, 2.988258875094335, 2.5344746145605264, 1.4615748721909307, 1.0790933055458556, 1.1516360618592216, 2.0181727125581785]
